Unnamed: 0,tgt_smi,origin_label,sub_change,src_smi,origin_pred_ESOL,opt_pred_ESOL,origin_pred_Mutagenicity,opt_pred_Mutagenicity,task_name,mode,origin_pred_lipop,opt_pred_lipop,origin_pred_BBBP,opt_pred_BBBP,cano_src_smi,cano_tgt_smi,group
5848,c1ccc([C:1](=[O:1])/[CH:1]=[CH:1]/[c:1]2[cH:1][cH:1][cH:1][c:1]([N+:1](=[O:1])[O-:1])[cH:1]2)cc1,0,*[Br:0]->*CCC,[CH3:0][CH2:0][CH2:0][c:0]1[cH:0][cH:0][c:0]([C:0]#[N:0])[c:0]([C:1](=[O:1])/[CH:1]=[CH:1]/[c:1]2[cH:1][cH:1][cH:1][c:1]([N+:1](=[O:1])[O-:1])[cH:1]2)[cH:0]1,-4.650599479675293,-5.954036235809326,0.4351702332496643,0.9509748220443726,Mutagenicity ESOL,higher,,,,,CCCc1ccc(C#N)c(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)c1,O=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,train
5965,O[c:1]1[cH:1][cH:1][c:1]2[c:1]([cH:1]1)[O:1][c:1]1[cH:1][c:1](O)[cH:1][cH:1][c:1]1[C:1]21[O:1][C:1](=[O:1])[c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]21,0,*[Cl:0]->*S,[O:0]=[N+:0]([O-:0])[c:1]1[cH:1][cH:1][c:1]2[c:1]([cH:1]1)[O:1][c:1]1[cH:1][c:1]([SH:0])[cH:1][cH:1][c:1]1[C:1]21[O:1][C:1](=[O:1])[c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]21,-3.583117961883545,-6.603719234466553,0.0821763053536415,0.5146306157112122,Mutagenicity ESOL,higher,,,,,O=C1OC2(c3ccc(S)cc3Oc3cc([N+](=O)[O-])ccc32)c2ccccc21,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,train
6042,O=C(O)[CH:1]1[CH2:1][c:1]2[c:1]([nH:1][c:1]3[cH:1][cH:1][cH:1][cH:1][c:1]23)[CH:1]([CH2:1][c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]2O)[NH:1]1,0,*[CH:0]([CH3:0])[CH3:0]->*Cl,[CH3:0][CH:0]([CH3:0])[CH:0]=[C:1]1[CH2:1][c:1]2[c:1]([nH:1][c:1]3[cH:1][cH:1][cH:1][cH:1][c:1]23)[CH:1]([CH2:1][c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]2[Cl:0])[NH:1]1,-4.049778461456299,-6.72891092300415,0.0959718525409698,0.8812069892883301,Mutagenicity ESOL,higher,,,,,CC(C)C=C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2Cl)N1,O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,train
7442,OCCN[c:1]1[cH:1][cH:1][c:1]([N:1]=[N:1][c:1]2[cH:1][cH:1][c:1](N(CCO)[CH2:1][CH2:1]O)[cH:1][cH:1]2)[cH:1][cH:1]1,0,*[NH:1]*->*CCC*,[O:0]=[N+:0]([O-:0])[c:0]1[cH:0][cH:0][cH:0][c:0](-[c:1]2[cH:1][cH:1][c:1]([N:1]=[N:1][c:1]3[cH:1][cH:1][c:1]([CH2:0][CH2:0][CH2:0][CH2:1][CH2:1][F:0])[cH:1][cH:1]3)[cH:1][cH:1]2)[cH:0]1,-3.299661159515381,-8.018377304077148,0.1146941184997558,0.9431322813034058,Mutagenicity ESOL,higher,,,,,O=[N+]([O-])c1cccc(-c2ccc(N=Nc3ccc(CCCCCF)cc3)cc2)c1,OCCNc1ccc(N=Nc2ccc(N(CCO)CCO)cc2)cc1,train
7891,CN([CH2:1][C:1](=[O:1])[NH:1]N)[c:1]1[cH:1][cH:1][c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]2[cH:1]1,0,*O->*S,[OH:0][C@@H:0]([CH2:0][CH2:1][C:1](=[O:1])[NH:1][CH2:0][SH:0])[c:1]1[cH:1][cH:1][c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]2[cH:1]1,-2.191343307495117,-3.1555349826812744,0.3409230411052704,0.6077176332473755,Mutagenicity ESOL,higher,,,,,O=C(CC[C@H](O)c1ccc2ccccc2c1)NCS,CN(CC(=O)NN)c1ccc2ccccc2c1,train
8002,F[C:1](F)=[C:1](F)[Cl:1],0,*[X]->*Br,[CH3:0][C:1]([N+:0](=[O:0])[O-:0])=[C:1]([Br:0])[Cl:1],-1.7853209972381592,-2.562440156936645,0.0999462082982063,0.9789857864379884,Mutagenicity ESOL,higher,,,,,CC(=C(Cl)Br)[N+](=O)[O-],FC(F)=C(F)Cl,train
933,[OH:0][CH2:0][c:1]1[cH:1][cH:1][c:1]2[c:1]([cH:1]1)[CH2:1][CH2:1][c:1]1[cH:1][c:1]3[c:1]([cH:1][c:1]1-2)[CH2:1][CH2:1][CH2:1][CH2:1]3,1,*[C:0]([CH3:0])([CH3:0])[CH3:0]->*CO,O=[N+]([O-])[c:1]1[cH:1][cH:1][c:1]2[c:1]([cH:1]1)[CH2:1][CH2:1][c:1]1[cH:1][c:1]3[c:1]([cH:1][c:1]1-2)[CH2:1][CH2:1][CH2:1][CH2:1]3,-6.905586242675781,-6.05953311920166,0.9801408648490906,0.374258816242218,Mutagenicity ESOL,lower,,,,,O=[N+]([O-])c1ccc2c(c1)CCc1cc3c(cc1-2)CCCC3,OCc1ccc2c(c1)CCc1cc3c(cc1-2)CCCC3,train
997,[O:0]=[C:0]([OH:0])[c:1]1[cH:1][c:1]2[c:1]([c:1]3[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][cH:1][c:1]4[c:1]13)[CH2:1][CH2:1][CH:1]2[OH:0],1,*[CH3:1]->*O,C[c:1]1[cH:1][c:1]2[c:1]([c:1]3[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][cH:1][c:1]4[c:1]13)[CH2:1][CH2:1][CH:1]2C,-7.113751411437988,-4.477053642272949,0.8316047787666321,0.2059910595417022,Mutagenicity ESOL,lower,,,,,Cc1cc2c(c3ccc4ccccc4c13)CCC2C,O=C(O)c1cc2c(c3ccc4ccccc4c13)CCC2O,train
998,[O:0]=[C:0]([OH:0])[c:1]1[cH:1][c:1]2[c:1]([c:1]3[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][cH:1][c:1]4[c:1]13)[CH2:1][CH2:1][CH:1]2[C:0](=[O:0])[OH:0],1,*[CH3:1]->*C(=O)O,C[c:1]1[cH:1][c:1]2[c:1]([c:1]3[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][cH:1][c:1]4[c:1]13)[CH2:1][CH2:1][CH:1]2C,-7.113751411437988,-4.323240280151367,0.8316047787666321,0.1302903145551681,Mutagenicity ESOL,lower,,,,,Cc1cc2c(c3ccc4ccccc4c13)CCC2C,O=C(O)c1cc2c(c3ccc4ccccc4c13)CCC2C(=O)O,train
1396,[O:0]=[C:0]([OH:0])[CH2:0][c:1]1[cH:1][cH:1][cH:1][c:1]([N+:1](=[O:1])[O-:1])[cH:1]1,1,*[CH:0]([CH3:0])[OH:0]->*CC(=O)O,O=C(Cl)[c:1]1[cH:1][cH:1][cH:1][c:1]([N+:1](=[O:1])[O-:1])[cH:1]1,-2.809500217437744,-1.312782883644104,0.9819052815437316,0.2652924954891205,Mutagenicity ESOL,lower,,,,,O=C(Cl)c1cccc([N+](=O)[O-])c1,O=C(O)Cc1cccc([N+](=O)[O-])c1,train
1398,[NH2:0][S:0](=[O:0])(=[O:0])[c:1]1[cH:1][cH:1][cH:1][c:1]([O:0][PH:0](=[O:0])(=[O:0])[OH:0])[cH:1]1,1,*[N+:1](=[O:1])[O-:1]->*O[PH](=O)(=O)O,O=C(Cl)[c:1]1[cH:1][cH:1][cH:1][c:1]([N+](=O)[O-])[cH:1]1,-2.809500217437744,-1.0298478603363037,0.9819052815437316,0.0664655566215515,Mutagenicity ESOL,lower,,,,,O=C(Cl)c1cccc([N+](=O)[O-])c1,NS(=O)(=O)c1cccc(O[PH](=O)(=O)O)c1,train
2294,[CH3:0][N:1]([C:0]([NH2:0])=[O:0])[C:1]([NH2:1])=[O:1],1,*[CH2:1][CH2:1][CH3:1]->*C,CCC[N:1](N=O)[C:1]([NH2:1])=[O:1],-0.4334983825683594,0.5103877782821655,0.9899317026138306,0.0594800226390361,Mutagenicity ESOL,lower,,,,,CCCN(N=O)C(N)=O,CN(C(N)=O)C(N)=O,train
2295,[NH2:0][C:0](=[O:0])[N:1]([OH:0])[C:1]([NH2:1])=[O:1],1,*[CH2:1][CH2:1][CH3:1]->*O,CCC[N:1](N=O)[C:1]([NH2:1])=[O:1],-0.4334983825683594,0.701066792011261,0.9899317026138306,0.2526368498802185,Mutagenicity ESOL,lower,,,,,CCCN(N=O)C(N)=O,NC(=O)N(O)C(N)=O,train
2313,[NH2:0][c:1]1[cH:1][cH:1][c:1]([C:1](=[O:1])[O:1][CH3:1])[o:1]1,1,*[Cl:0]->*N,O=[N+]([O-])[c:1]1[cH:1][cH:1][c:1]([C:1](=[O:1])[O:1][CH3:1])[o:1]1,-2.2454628944396973,-1.6284335851669312,0.9884482622146606,0.1181443184614181,Mutagenicity ESOL,lower,,,,,COC(=O)c1ccc([N+](=O)[O-])o1,COC(=O)c1ccc(N)o1,train
2692,[OH:0][CH2:0][C:1](=[NH:1])[NH:1][N:1]=[CH:1][c:1]1[cH:1][cH:1][c:1]([OH:0])[o:1]1,1,*O->*CO,O=[N+]([O-])[c:1]1[cH:1][cH:1][c:1]([CH:1]=[N:1][NH:1][C:1](O)=[NH:1])[o:1]1,-2.0545547008514404,-1.1890664100646973,0.9953591227531432,0.1973693668842315,Mutagenicity ESOL,lower,,,,,N=C(O)NN=Cc1ccc([N+](=O)[O-])o1,N=C(CO)NN=Cc1ccc(O)o1,train
2693,[CH3:0][C:0](=[O:0])[C:1](=[NH:1])[NH:1][N:1]=[CH:1][c:1]1[cH:1][cH:1][c:1]([OH:0])[o:1]1,1,*O->*C(=O)C,O=[N+]([O-])[c:1]1[cH:1][cH:1][c:1]([CH:1]=[N:1][NH:1][C:1](O)=[NH:1])[o:1]1,-2.0545547008514404,-1.5333267450332642,0.9953591227531432,0.3240211009979248,Mutagenicity ESOL,lower,,,,,N=C(O)NN=Cc1ccc([N+](=O)[O-])o1,CC(=O)C(=N)NN=Cc1ccc(O)o1,train
2695,[OH:0][CH2:0][c:1]1[cH:1][cH:1][c:1]([CH:1]=[N:1][NH:1][C:1](=[NH:1])[OH:1])[o:1]1,1,*[S:0]([NH2:0])(=[O:0])=[O:0]->*CO,O=[N+]([O-])[c:1]1[cH:1][cH:1][c:1]([CH:1]=[N:1][NH:1][C:1](=[NH:1])[OH:1])[o:1]1,-2.0545547008514404,-1.3824971914291382,0.9953591227531432,0.3219245970249176,Mutagenicity ESOL,lower,,,,,N=C(O)NN=Cc1ccc([N+](=O)[O-])o1,N=C(O)NN=Cc1ccc(CO)o1,train
2716,[O:0]=[C:0]([OH:0])[N:0]1[CH2:0][CH:0]([CH2:1][c:1]2[cH:1][cH:1][c:1]([N:1]([CH3:1])[CH3:1])[cH:1][cH:1]2)[CH2:0]1,1,*[c:1]1[cH:1][cH:1][c:1](*)[cH:1][cH:1]1->*N1CC(*)C1,CN(C)c1ccc([CH2:1][c:1]2[cH:1][cH:1][c:1]([N:1]([CH3:1])[CH3:1])[cH:1][cH:1]2)cc1,-4.261521339416504,-1.5625877380371094,0.6243561506271362,0.1096059679985046,Mutagenicity ESOL,lower,,,,,CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,CN(C)c1ccc(CC2CN(C(=O)O)C2)cc1,train
2717,[O:0]=[C:0]([OH:0])[CH2:0][CH:0]([OH:0])[CH2:0][CH2:1][c:1]1[cH:1][cH:1][c:1]([N:1]([CH3:1])[CH3:1])[cH:1][cH:1]1,1,*[c:1]1[cH:1][cH:1][c:1](*)[cH:1][cH:1]1->*CC(O)C*,CN(C)c1ccc([CH2:1][c:1]2[cH:1][cH:1][c:1]([N:1]([CH3:1])[CH3:1])[cH:1][cH:1]2)cc1,-4.261521339416504,-0.7649153470993042,0.6243561506271362,0.0874996110796928,Mutagenicity ESOL,lower,,,,,CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,CN(C)c1ccc(CCC(O)CC(=O)O)cc1,train
2719,[OH:0][CH2:0][CH:0]([OH:0])[CH2:0][c:1]1[cH:1][cH:1][c:1]([CH2:1][C@H:0]([OH:0])[C@@H:0]([CH2:0][OH:0])[N:1]([CH3:1])[CH3:1])[cH:1][cH:1]1,1,*[c:1]1[cH:1][cH:1][c:1](*)[cH:1][cH:1]1->*[C@H](CO)[C@@H](*)O,CN(C)c1ccc([CH2:1][c:1]2[cH:1][cH:1][c:1]([N:1]([CH3:1])[CH3:1])[cH:1][cH:1]2)cc1,-4.261521339416504,-0.270868718624115,0.6243561506271362,0.0190771110355854,Mutagenicity ESOL,lower,,,,,CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,CN(C)[C@H](CO)[C@@H](O)Cc1ccc(CC(O)CO)cc1,train
2720,[O:0]=[C:0]([OH:0])[CH2:0][c:1]1[cH:1][cH:1][c:1]([CH2:1][c:0]2[n:0][c:0]([N:1]([CH3:1])[CH3:1])[n:0][o:0]2)[cH:1][cH:1]1,1,*[c:1]1[cH:1][cH:1][c:1](*)[cH:1][cH:1]1->*c1noc(*)n1,CN(C)c1ccc([CH2:1][c:1]2[cH:1][cH:1][c:1]([N:1]([CH3:1])[CH3:1])[cH:1][cH:1]2)cc1,-4.261521339416504,-2.496312379837036,0.6243561506271362,0.0241045970469713,Mutagenicity ESOL,lower,,,,,CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,CN(C)c1noc(Cc2ccc(CC(=O)O)cc2)n1,train
2721,[O:0]=[C:0]([OH:0])[CH2:0][c:1]1[cH:1][cH:1][c:1]([CH2:1][c:0]2[cH:0][cH:0][cH:0][c:0]([N:1]([CH3:1])[CH3:1])[cH:0]2)[cH:1][cH:1]1,1,*[c:1]1[cH:1][cH:1][c:1](*)[cH:1][cH:1]1->*c1cccc(*)c1,CN(C)c1ccc([CH2:1][c:1]2[cH:1][cH:1][c:1]([N:1]([CH3:1])[CH3:1])[cH:1][cH:1]2)cc1,-4.261521339416504,-3.064104080200196,0.6243561506271362,0.2388942688703537,Mutagenicity ESOL,lower,,,,,CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,CN(C)c1cccc(Cc2ccc(CC(=O)O)cc2)c1,train
2913,[OH:0][CH2:0][CH2:0][C:1](=[CH2:1])[C:1](=[O:1])[O:1][CH3:1],1,*O->*CCO,Cl[C:1](=[CH2:1])[C:1](=[O:1])[O:1][CH3:1],-1.0330932140350342,0.131044715642929,0.7999078035354614,0.0782427340745925,Mutagenicity ESOL,lower,,,,,C=C(Cl)C(=O)OC,C=C(CCO)C(=O)OC,train
2915,[OH:0][CH2:0][C:1](=[CH2:1])[C:1](=[O:1])[O:1][CH3:1],1,*C(=O)O->*CO,Cl[C:1](=[CH2:1])[C:1](=[O:1])[O:1][CH3:1],-1.0330932140350342,0.1730161160230636,0.7999078035354614,0.1871936619281768,Mutagenicity ESOL,lower,,,,,C=C(Cl)C(=O)OC,C=C(CO)C(=O)OC,train
3328,[OH:0][N:1]([CH2:1][C:1](=[O:1])[OH:1])[C:1](=[O:1])[CH:1]([CH2:0][CH2:0][CH2:0][C:1]([CH3:1])=[O:1])[CH:1]([CH3:1])[CH3:1],1,*[NH:1]*->*CCC*,O=N[N:1]([CH2:1][C:1](=[O:1])[OH:1])[C:1](=[O:1])[CH:1](N[C:1]([CH3:1])=[O:1])[CH:1]([CH3:1])[CH3:1],-1.2443772554397583,-0.3050912618637085,0.8904239535331726,0.1985844075679779,Mutagenicity ESOL,lower,,,,,CC(=O)NC(C(=O)N(CC(=O)O)N=O)C(C)C,CC(=O)CCCC(C(=O)N(O)CC(=O)O)C(C)C,train
3329,[NH2:0][N:1]([CH2:1][C:1](=[O:1])[OH:1])[C:1](=[O:1])[CH:1]([S:0][C:1]([CH3:1])=[O:1])[CH:1]([CH3:1])[CH3:1],1,*[NH:1]*->*S*,O=N[N:1]([CH2:1][C:1](=[O:1])[OH:1])[C:1](=[O:1])[CH:1](N[C:1]([CH3:1])=[O:1])[CH:1]([CH3:1])[CH3:1],-1.2443772554397583,-0.4495393633842468,0.8904239535331726,0.3417020440101623,Mutagenicity ESOL,lower,,,,,CC(=O)NC(C(=O)N(CC(=O)O)N=O)C(C)C,CC(=O)SC(C(=O)N(N)CC(=O)O)C(C)C,train
4744,[NH2:0][CH2:0][C:0](=[O:0])[c:1]1[cH:1][cH:1][c:1]([CH2:1][c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1][cH:1]1,1,*[CH:1]=[O:0]->*C(=O)CN,C1O[C@H]1C[c:1]1[cH:1][cH:1][c:1]([CH2:1][c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1][cH:1]1,-4.575241088867188,-3.3325583934783936,0.980632483959198,0.0988845378160476,Mutagenicity ESOL,lower,,,,,c1ccc(Cc2ccc(C[C@H]3CO3)cc2)cc1,NCC(=O)c1ccc(Cc2ccccc2)cc1,train
4746,[O:0]=[C:0]([OH:0])[CH2:0][CH2:0][c:1]1[cH:1][cH:1][c:1]([CH2:1][c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1][cH:1]1,1,*[CH2:1][C:0](=[O:0])[OH:0]->*CCC(=O)O,C1O[C@H]1C[c:1]1[cH:1][cH:1][c:1]([CH2:1][c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1][cH:1]1,-4.575241088867188,-3.068599462509156,0.980632483959198,0.0258377976715564,Mutagenicity ESOL,lower,,,,,c1ccc(Cc2ccc(C[C@H]3CO3)cc2)cc1,O=C(O)CCc1ccc(Cc2ccccc2)cc1,train
4748,[O:0]=[S:0](=[O:0])([OH:0])[c:1]1[cH:1][cH:1][c:1]([CH2:1][c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1][cH:1]1,1,*[CH2:1][CH3:0]->*S(=O)(=O)O,C1O[C@H]1C[c:1]1[cH:1][cH:1][c:1]([CH2:1][c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1][cH:1]1,-4.575241088867188,-2.5820279121398926,0.980632483959198,0.0456006564199924,Mutagenicity ESOL,lower,,,,,c1ccc(Cc2ccc(C[C@H]3CO3)cc2)cc1,O=S(=O)(O)c1ccc(Cc2ccccc2)cc1,train
4750,[CH3:0][C:0]([CH3:0])([CH3:0])[CH2:1][CH2:0][CH:0]([C:0](=[O:0])[OH:0])[CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,1,*[c:1]1[cH:1][cH:1][c:1](*)[cH:1][cH:1]1->*C(C*)C(=O)O,c1cc([CH2:1][c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)ccc1C[C@@H]1O[CH2:1]1,-4.575241088867188,-3.506892442703247,0.980632483959198,0.0893316119909286,Mutagenicity ESOL,lower,,,,,c1ccc(Cc2ccc(C[C@H]3CO3)cc2)cc1,CC(C)(C)CCC(Cc1ccccc1)C(=O)O,train
4751,[CH3:0][C:0]([CH3:0])([CH3:0])[CH2:1][CH2:0][CH:0]([OH:0])[CH2:0][CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,1,*[c:1]1[cH:1][cH:1][c:1](*)[cH:1][cH:1]1->*CC(O)C*,c1cc([CH2:1][c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)ccc1C[C@@H]1O[CH2:1]1,-4.575241088867188,-4.040771484375,0.980632483959198,0.0186123047024011,Mutagenicity ESOL,lower,,,,,c1ccc(Cc2ccc(C[C@H]3CO3)cc2)cc1,CC(C)(C)CCC(O)CCc1ccccc1,train
5438,[OH:0][CH2:0][CH:1]=[CH:1][CH2:1][OH:1],1,*O->*CO,Cl[CH:1]=[CH:1][CH2:1][OH:1],0.1240667104721069,0.7346600890159607,0.9459684491157532,0.4650249481201172,Mutagenicity ESOL,lower,,,,,OCC=CCl,OCC=CCO,train
5440,[O:0]=[C:1]=[CH:1][CH2:1][S+:0]([O-:0])[OH:0],1,*O->*[S+]([O-])O,O[CH2:1][CH:1]=[CH:1]Cl,0.1240667104721069,0.8126400113105774,0.9459684491157532,0.4310624003410339,Mutagenicity ESOL,lower,,,,,OCC=CCl,O=C=CC[S+]([O-])O,train
5442,[NH2:0][CH:1]=[CH:1][CH2:1][OH:1],1,*OC->*N,Cl[CH:1]=[CH:1][CH2:1][OH:1],0.1240667104721069,0.8224156498908997,0.9459684491157532,0.360427975654602,Mutagenicity ESOL,lower,,,,,OCC=CCl,NC=CCO,train
6231,[Br:0][c:1]1[cH:1][cH:1][c:1]([O:1][C@H:0]2[CH2:0][CH2:0][C@@H:0]([NH:1][CH:1]=[O:1])[CH2:0][CH2:0]2)[c:1]([Cl:1])[cH:1]1,1,*[Cl:1]->*Br,Cl[c:1]1[cH:1][cH:1][c:1]([O:1]c2ccc([NH:1][CH:1]=[O:1])cc2)[c:1]([Cl:1])[cH:1]1,-5.440032005310059,-4.520613193511963,0.7361685037612915,0.0886659324169159,Mutagenicity ESOL,lower,,,,,O=CNc1ccc(Oc2ccc(Cl)cc2Cl)cc1,O=CN[C@H]1CC[C@@H](Oc2ccc(Br)cc2Cl)CC1,train
6232,[OH:0][c:1]1[cH:1][cH:1][c:1]([O:1][C@H:0]2[CH2:0][CH2:0][C@@H:0]([NH:1][CH:1]=[O:1])[CH2:0][CH2:0]2)[c:1]([Cl:1])[cH:1]1,1,*[Cl:1]->*O,Cl[c:1]1[cH:1][cH:1][c:1]([O:1]c2ccc([NH:1][CH:1]=[O:1])cc2)[c:1]([Cl:1])[cH:1]1,-5.440032005310059,-2.5464067459106445,0.7361685037612915,0.1052006036043167,Mutagenicity ESOL,lower,,,,,O=CNc1ccc(Oc2ccc(Cl)cc2Cl)cc1,O=CN[C@H]1CC[C@@H](Oc2ccc(O)cc2Cl)CC1,train
6233,[NH2:0][CH2:0][CH2:0][c:1]1[cH:1][c:1]([Cl:1])[cH:1][cH:1][c:1]1[O:1][C@@H:0]1[O:0][C@@H:0]([NH:1][CH:1]=[O:1])[C@H:0]([OH:0])[C@@H:0]1[OH:0],1,*[Cl:1]->*CCN,Cl[c:1]1[cH:1][c:1]([Cl:1])[cH:1][cH:1][c:1]1[O:1]c1ccc([NH:1][CH:1]=[O:1])cc1,-5.440032005310059,-1.718388557434082,0.7361685037612915,0.4483653903007507,Mutagenicity ESOL,lower,,,,,O=CNc1ccc(Oc2ccc(Cl)cc2Cl)cc1,NCCc1cc(Cl)ccc1O[C@@H]1O[C@@H](NC=O)[C@H](O)[C@@H]1O,train
6234,[CH3:0][c:1]1[cH:1][c:1]([Cl:1])[cH:1][cH:1][c:1]1[O:1][C@@H:0]1[O:0][C@@H:0]([NH:1][CH:1]=[O:1])[C@H:0]([OH:0])[C@@H:0]1[OH:0],1,*[Cl:1]->*C,Cl[c:1]1[cH:1][c:1]([Cl:1])[cH:1][cH:1][c:1]1[O:1]c1ccc([NH:1][CH:1]=[O:1])cc1,-5.440032005310059,-1.4857583045959473,0.7361685037612915,0.4820097088813782,Mutagenicity ESOL,lower,,,,,O=CNc1ccc(Oc2ccc(Cl)cc2Cl)cc1,Cc1cc(Cl)ccc1O[C@@H]1O[C@@H](NC=O)[C@H](O)[C@@H]1O,train
6235,[NH2:0][C:0](=[O:0])[c:1]1[cH:1][c:1]([Cl:1])[cH:1][cH:1][c:1]1[O:1][C@@H:0]1[C@@H:0]([OH:0])[C@@H:0]([NH:1][CH:1]=[O:1])[C@@H:0]([NH2:0])[CH2:0][C@H:0]1[NH2:0],1,*[Cl:1]->*C(N)=O,Cl[c:1]1[cH:1][c:1]([Cl:1])[cH:1][cH:1][c:1]1[O:1]c1ccc([NH:1][CH:1]=[O:1])cc1,-5.440032005310059,-2.816964626312256,0.7361685037612915,0.1482583582401275,Mutagenicity ESOL,lower,,,,,O=CNc1ccc(Oc2ccc(Cl)cc2Cl)cc1,NC(=O)c1cc(Cl)ccc1O[C@@H]1[C@@H](O)[C@@H](NC=O)[C@@H](N)C[C@H]1N,train
6236,[CH3:0][c:1]1[cH:1][c:1]([Cl:1])[cH:1][cH:1][c:1]1[O:1][C@@H:0]1[C@@H:0]([OH:0])[C@@H:0]([NH:1][CH:1]=[O:1])[C@@H:0]([NH2:0])[CH2:0][C@H:0]1[NH2:0],1,*[Cl:1]->*C,Cl[c:1]1[cH:1][c:1]([Cl:1])[cH:1][cH:1][c:1]1[O:1]c1ccc([NH:1][CH:1]=[O:1])cc1,-5.440032005310059,-2.5269811153411865,0.7361685037612915,0.1005847454071044,Mutagenicity ESOL,lower,,,,,O=CNc1ccc(Oc2ccc(Cl)cc2Cl)cc1,Cc1cc(Cl)ccc1O[C@@H]1[C@@H](O)[C@@H](NC=O)[C@@H](N)C[C@H]1N,train
6439,[OH:0][CH2:0][c:1]1[cH:1][n:1][c:1](-[c:1]2[n:1][n:1][c:1]([NH2:1])[s:1]2)[n:1]1[CH3:1],1,*[C:0]([F:0])([F:0])[F:0]->*CO,O=[N+]([O-])[c:1]1[cH:1][n:1][c:1](-[c:1]2[n:1][n:1][c:1]([NH2:1])[s:1]2)[n:1]1[CH3:1],-2.69480299949646,-2.032719850540161,0.990343451499939,0.4206129908561706,Mutagenicity ESOL,lower,,,,,Cn1c([N+](=O)[O-])cnc1-c1nnc(N)s1,Cn1c(CO)cnc1-c1nnc(N)s1,train
6444,[CH3:0][c:1]1[cH:1][n:1][c:1](-[c:1]2[n:1][n:1][c:1]([OH:0])[s:1]2)[n:1]1[CH3:1],1,*[NH2:1]->*O,N[c:1]1[n:1][n:1][c:1](-[c:1]2[n:1][cH:1][c:1]([N+](=O)[O-])[n:1]2[CH3:1])[s:1]1,-2.69480299949646,-1.784073829650879,0.990343451499939,0.1048964634537696,Mutagenicity ESOL,lower,,,,,Cn1c([N+](=O)[O-])cnc1-c1nnc(N)s1,Cc1cnc(-c2nnc(O)s2)n1C,train
6445,[CH3:0][c:1]1[n:1][n:1][c:1](-[c:1]2[n:1][cH:1][c:1]([CH3:0])[n:1]2[CH3:1])[s:1]1,1,*[NH2:1]->*C,N[c:1]1[n:1][n:1][c:1](-[c:1]2[n:1][cH:1][c:1]([N+](=O)[O-])[n:1]2[CH3:1])[s:1]1,-2.69480299949646,-1.3207114934921265,0.990343451499939,0.1945419758558273,Mutagenicity ESOL,lower,,,,,Cn1c([N+](=O)[O-])cnc1-c1nnc(N)s1,Cc1nnc(-c2ncc(C)n2C)s1,train
6487,[OH:0]/[C:1]([CH3:1])=[N:1]\[O:1][C:1](=[O:1])[N:1]([OH:0])[CH3:1],1,*SC->*O,CS/[C:1]([CH3:1])=[N:1]\[O:1][C:1](=[O:1])[N:1](N=O)[CH3:1],-1.1347962617874146,0.9671868085861206,0.9830870628356934,0.1742382496595382,Mutagenicity ESOL,lower,,,,,CS/C(C)=N\OC(=O)N(C)N=O,C/C(O)=N/OC(=O)N(C)O,train
6488,[F:0]/[C:1]([CH3:1])=[N:1]\[O:1][C:1](=[O:1])[N:1]([F:0])[CH3:1],1,*SC->*F,CS/[C:1]([CH3:1])=[N:1]\[O:1][C:1](=[O:1])[N:1](N=O)[CH3:1],-1.1347962617874146,-0.3390819132328033,0.9830870628356934,0.2214057445526123,Mutagenicity ESOL,lower,,,,,CS/C(C)=N\OC(=O)N(C)N=O,C/C(F)=N/OC(=O)N(C)F,train
